,Series Name,MP,MP_plus,TFR,Number of births,Number of women of childbearing age,EF,EM,Disposable income,"LFP, female (%)",DI_low,DI_high,recession,boom,unemployment rate,un_ave,move_in,move_out
NTO,2019-07,10000,5000,0.98,285,112851,11.54,12.2,794051,53.3,1,0,1,0,3.7,-0.5,986,1033
NTO,2019-08,10000,5000,0.98,248,112712,11.54,12.2,794051,53.3,1,0,1,0,3.7,-0.5,1035,965
NTO,2019-09,10000,5000,0.98,275,112499,11.54,12.2,794051,53.3,1,0,1,0,3.7,-0.5,701,922
NTO,2019-10,10000,5000,0.98,297,112324,11.54,12.2,794051,53.3,1,0,1,0,3.7,-0.5,640,659
NTO,2019-11,10000,5000,0.98,257,112125,11.54,12.2,794051,53.3,1,0,0,1,3.7,-0.5,559,597
NTO,2019-12,10000,5000,0.98,301,111879,11.54,12.2,794051,53.3,1,0,0,1,3.7,-0.5,535,646
YLH,1999-01,0,0,1.86,859,184535,7.72,9.28,742533,44.7,1,0,1,0,1.9,-2.3,1593,2420
YLH,1999-02,0,0,1.86,812,184506,7.72,9.28,742533,44.7,1,0,1,0,1.9,-2.3,1699,2210
YLH,1999-03,0,0,1.86,963,184381,7.72,9.28,742533,44.7,1,0,1,0,1.9,-2.3,2007,2828
YLH,1999-04,0,0,1.86,847,184318,7.72,9.28,742533,44.7,1,0,1,0,1.9,-2.3,1655,2252
YLH,1999-05,0,0,1.86,953,184243,7.72,9.28,742533,44.7,1,0,1,0,1.9,-2.3,1578,2336
YLH,1999-06,0,0,1.86,854,184215,7.72,9.28,742533,44.7,1,0,0,1,1.9,-2.3,1995,2537
YLH,1999-07,0,0,1.86,884,184135,7.72,9.28,742533,44.7,1,0,0,1,2.5,-1.7,1644,2366
YLH,1999-08,0,0,1.86,903,184049,7.72,9.28,742533,44.7,1,0,0,1,2.5,-1.7,1968,2707
YLH,1999-09,0,0,1.86,889,184074,7.72,9.28,742533,44.7,1,0,1,0,2.5,-1.7,1535,1819
YLH,1999-10,0,0,1.86,923,184065,7.72,9.28,742533,44.7,1,0,0,1,2.5,-1.7,1326,1775
YLH,1999-11,0,0,1.86,928,184029,7.72,9.28,742533,44.7,1,0,0,1,2.5,-1.7,1326,1878
YLH,1999-12,0,0,1.86,930,183977,7.72,9.28,742533,44.7,1,0,0,1,2.5,-1.7,1423,2025
YLH,2000-01,0,0,1.99,914,183964,7.96,9.47,694363,43.5,1,0,0,1,2.4,-1.8,1500,1898
YLH,2000-02,0,0,1.99,880,183804,7.96,9.47,694363,43.5,1,0,0,1,2.4,-1.8,1652,2634
YLH,2000-03,0,0,1.99,1015,183683,7.96,9.47,694363,43.5,1,0,0,1,2.4,-1.8,1442,2299
YLH,2000-04,0,0,1.99,825,183554,7.96,9.47,694363,43.5,1,0,0,1,2.4,-1.8,1527,2366
YLH,2000-05,0,0,1.99,948,183445,7.96,9.47,694363,43.5,1,0,0,1,2.4,-1.8,1459,2321
YLH,2000-06,0,0,1.99,875,183339,7.96,9.47,694363,43.5,1,0,0,1,2.4,-1.8,1897,2739
YLH,2000-07,0,0,1.99,909,183289,7.96,9.47,694363,43.5,1,0,0,1,2.8,-1.4,1571,2193
YLH,2000-08,0,0,1.99,911,183310,7.96,9.47,694363,43.5,1,0,0,1,2.8,-1.4,2190,2560
YLH,2000-09,0,0,1.99,1010,183578,7.96,9.47,694363,43.5,1,0,0,1,2.8,-1.4,1291,2036
YLH,2000-10,0,0,1.99,1053,183479,7.96,9.47,694363,43.5,1,0,0,1,2.8,-1.4,1303,1814
YLH,2000-11,0,0,1.99,1088,183406,7.96,9.47,694363,43.5,1,0,1,0,2.8,-1.4,1250,1782
YLH,2000-12,0,0,1.99,1033,183269,7.96,9.47,694363,43.5,1,0,1,0,2.8,-1.4,1369,2069
YLH,2001-01,0,0,1.7,848,183103,8.19,9.65,732284,42.7,1,0,1,0,3.4,-0.8,1363,1784
YLH,2001-02,0,0,1.7,836,182916,8.19,9.65,732284,42.7,1,0,1,0,3.4,-0.8,1866,2382
YLH,2001-03,0,0,1.7,823,182603,8.19,9.65,732284,42.7,1,0,1,0,3.4,-0.8,1517,2125
YLH,2001-04,0,0,1.7,806,182386,8.19,9.65,732284,42.7,1,0,1,0,3.4,-0.8,1368,1912
YLH,2001-05,0,0,1.7,831,182240,8.19,9.65,732284,42.7,1,0,1,0,3.4,-0.8,1525,1970
YLH,2001-06,0,0,1.7,750,182138,8.19,9.65,732284,42.7,1,0,1,0,3.4,-0.8,1674,1990
YLH,2001-07,0,0,1.7,797,182047,8.19,9.65,732284,42.7,1,0,1,0,4.8,0.6,1634,1992
YLH,2001-08,0,0,1.7,866,181946,8.19,9.65,732284,42.7,1,0,1,0,4.8,0.6,2031,2396
YLH,2001-09,0,0,1.7,699,181880,8.19,9.65,732284,42.7,1,0,1,0,4.8,0.6,1276,1228
YLH,2001-10,0,0,1.7,899,181857,8.19,9.65,732284,42.7,1,0,1,0,4.8,0.6,1313,1410
YLH,2001-11,0,0,1.7,840,181728,8.19,9.65,732284,42.7,1,0,1,0,4.8,0.6,1130,1281
YLH,2001-12,0,0,1.7,786,181817,8.19,9.65,732284,42.7,1,0,1,0,4.8,0.6,2249,1964
YLH,2002-01,0,0,1.64,823,182069,8.43,9.84,688011,44.2,1,0,1,0,4.5,0.3,2493,2105
YLH,2002-02,0,0,1.64,651,182346,8.43,9.84,688011,44.2,1,0,1,0,4.5,0.3,2780,2254
YLH,2002-03,0,0,1.64,767,182157,8.43,9.84,688011,44.2,1,0,1,0,4.5,0.3,1407,2154
YLH,2002-04,0,0,1.64,747,182025,8.43,9.84,688011,44.2,1,0,0,1,4.5,0.3,1378,1962
YLH,2002-05,0,0,1.64,739,181873,8.43,9.84,688011,44.2,1,0,0,1,4.5,0.3,1275,1790
YLH,2002-06,0,0,1.64,688,181858,8.43,9.84,688011,44.2,1,0,0,1,4.5,0.3,2228,2768
YLH,2002-07,0,0,1.64,755,181807,8.43,9.84,688011,44.2,1,0,0,1,5,0.8,2469,2887
YLH,2002-08,0,0,1.64,841,181516,8.43,9.84,688011,44.2,1,0,0,1,5,0.8,1884,2761
YLH,2002-09,0,0,1.64,777,181400,8.43,9.84,688011,44.2,1,0,0,1,5,0.8,1654,1789
YLH,2002-10,0,0,1.64,876,181289,8.43,9.84,688011,44.2,1,0,0,1,5,0.8,1191,1575
YLH,2002-11,0,0,1.64,826,181186,8.43,9.84,688011,44.2,1,0,0,1,5,0.8,1219,1683
YLH,2002-12,0,0,1.64,933,181037,8.43,9.84,688011,44.2,1,0,0,1,5,0.8,1472,1822
YLH,2003-01,0,0,1.54,755,180937,8.93,10.24,673606,44.5,1,0,1,0,5,0.8,1554,1626
YLH,2003-02,0,0,1.54,689,180782,8.93,10.24,673606,44.5,1,0,1,0,5,0.8,1458,1859
YLH,2003-03,0,0,1.54,706,180676,8.93,10.24,673606,44.5,1,0,1,0,5,0.8,1312,1833
YLH,2003-04,0,0,1.54,675,180655,8.93,10.24,673606,44.5,1,0,1,0,5,0.8,1345,1737
YLH,2003-05,0,0,1.54,691,180597,8.93,10.24,673606,44.5,1,0,1,0,5,0.8,1365,1754
YLH,2003-06,0,0,1.54,704,180599,8.93,10.24,673606,44.5,1,0,1,0,5,0.8,1686,1887
YLH,2003-07,0,0,1.54,759,180477,8.93,10.24,673606,44.5,1,0,0,1,5,0.8,1354,1828
YLH,2003-08,0,0,1.54,644,180342,8.93,10.24,673606,44.5,1,0,0,1,5,0.8,1462,1978
YLH,2003-09,0,0,1.54,781,180120,8.93,10.24,673606,44.5,1,0,0,1,5,0.8,1468,1877
YLH,2003-10,0,0,1.54,784,179987,8.93,10.24,673606,44.5,1,0,0,1,5,0.8,1046,4535
YLH,2003-11,0,0,1.54,734,179929,8.93,10.24,673606,44.5,1,0,0,1,5,0.8,963,1513
YLH,2003-12,0,0,1.54,935,179726,8.93,10.24,673606,44.5,1,0,0,1,5,0.8,1150,1791
YLH,2004-01,0,0,1.37,548,179498,9.07,10.35,703806,43.6,1,0,0,1,4.6,0.4,1037,1605
YLH,2004-02,0,0,1.37,601,179135,9.07,10.35,703806,43.6,1,0,0,1,4.6,0.4,1241,2019
YLH,2004-03,0,0,1.37,726,178856,9.07,10.35,703806,43.6,1,0,0,1,4.6,0.4,1081,1623
YLH,2004-04,0,0,1.37,611,178648,9.07,10.35,703806,43.6,1,0,0,1,4.6,0.4,1386,1851
YLH,2004-05,0,0,1.37,591,178565,9.07,10.35,703806,43.6,1,0,0,1,4.6,0.4,1731,1936
YLH,2004-06,0,0,1.37,619,178443,9.07,10.35,703806,43.6,1,0,0,1,4.6,0.4,1878,1991
YLH,2004-07,0,0,1.37,622,178436,9.07,10.35,703806,43.6,1,0,0,1,4.7,0.5,1339,1684
YLH,2004-08,0,0,1.37,630,178277,9.07,10.35,703806,43.6,1,0,0,1,4.7,0.5,1439,2013
YLH,2004-09,0,0,1.37,674,178186,9.07,10.35,703806,43.6,1,0,0,1,4.7,0.5,1251,1539
YLH,2004-10,0,0,1.37,670,178033,9.07,10.35,703806,43.6,1,0,0,1,4.7,0.5,879,1171
YLH,2004-11,0,0,1.37,709,177893,9.07,10.35,703806,43.6,1,0,0,1,4.7,0.5,959,1291
YLH,2004-12,0,0,1.37,714,177647,9.07,10.35,703806,43.6,1,0,0,1,4.7,0.5,1129,1529
YLH,2005-01,0,0,1.3,611,177411,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1135,1602
YLH,2005-02,0,0,1.3,551,177168,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1111,1458
YLH,2005-03,0,0,1.3,699,177019,9.2,10.45,648685,43.7,1,0,1,0,4.2,0,1443,2029
YLH,2005-04,0,0,1.3,553,176872,9.2,10.45,648685,43.7,1,0,1,0,4.2,0,1382,1891
YLH,2005-05,0,0,1.3,611,176854,9.2,10.45,648685,43.7,1,0,1,0,4.2,0,1815,1987
YLH,2005-06,0,0,1.3,536,176663,9.2,10.45,648685,43.7,1,0,1,0,4.2,0,1710,2176
YLH,2005-07,0,0,1.3,555,176649,9.2,10.45,648685,43.7,1,0,1,0,4.2,0,1669,1813
YLH,2005-08,0,0,1.3,612,176465,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1715,2199
YLH,2005-09,0,0,1.3,614,176379,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1252,1650
YLH,2005-10,0,0,1.3,658,176242,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1043,1329
YLH,2005-11,0,0,1.3,643,176217,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1088,1300
YLH,2005-12,0,0,1.3,614,176111,9.2,10.45,648685,43.7,1,0,0,1,4.2,0,1918,2109
YLH,2006-01,0,0,1.24,615,176053,9.32,10.56,764109,44,1,0,0,1,3.9,-0.3,1942,1844
YLH,2006-02,0,0,1.24,646,175915,9.32,10.56,764109,44,1,0,0,1,3.9,-0.3,1748,2241
YLH,2006-03,0,0,1.24,579,175718,9.32,10.56,764109,44,1,0,0,1,3.9,-0.3,1543,1830
YLH,2006-04,0,0,1.24,535,175599,9.32,10.56,764109,44,1,0,0,1,3.9,-0.3,1194,1500
YLH,2006-05,0,0,1.24,528,175427,9.32,10.56,764109,44,1,0,0,1,3.9,-0.3,1376,1791
YLH,2006-06,0,0,1.24,528,175244,9.32,10.56,764109,44,1,0,1,0,3.9,-0.3,1727,2277
YLH,2006-07,0,0,1.24,539,175047,9.32,10.56,764109,44,1,0,1,0,3.8,-0.4,1393,2034
YLH,2006-08,0,0,1.24,573,174614,9.32,10.56,764109,44,1,0,1,0,3.8,-0.4,1616,2357
YLH,2006-09,0,0,1.24,558,174322,9.32,10.56,764109,44,1,0,1,0,3.8,-0.4,1242,1674
YLH,2006-10,0,0,1.24,646,174320,9.32,10.56,764109,44,1,0,1,0,3.8,-0.4,1090,1506
YLH,2006-11,0,0,1.24,608,174150,9.32,10.56,764109,44,1,0,1,0,3.8,-0.4,1211,1706
YLH,2006-12,0,0,1.24,555,173875,9.32,10.56,764109,44,1,0,1,0,3.8,-0.4,1545,2353
YLH,2007-01,0,0,1.18,582,173719,9.46,10.68,663716,47.9,1,0,1,0,3.7,-0.5,1289,1648
YLH,2007-02,0,0,1.18,474,173475,9.46,10.68,663716,47.9,1,0,1,0,3.7,-0.5,958,1073
YLH,2007-03,0,0,1.18,618,173365,9.46,10.68,663716,47.9,1,0,0,1,3.7,-0.5,1404,1717
YLH,2007-04,0,0,1.18,459,173368,9.46,10.68,663716,47.9,1,0,1,0,3.7,-0.5,1283,1498
YLH,2007-05,0,0,1.18,506,173212,9.46,10.68,663716,47.9,1,0,1,0,3.7,-0.5,1692,1839
YLH,2007-06,0,0,1.18,487,173183,9.46,10.68,663716,47.9,1,0,0,1,3.7,-0.5,1369,1523
YLH,2007-07,0,0,1.18,558,173157,9.46,10.68,663716,47.9,1,0,0,1,4,-0.2,1347,1670
YLH,2007-08,0,0,1.18,537,173112,9.46,10.68,663716,47.9,1,0,0,1,4,-0.2,1496,1756
YLH,2007-09,0,0,1.18,471,172978,9.46,10.68,663716,47.9,1,0,0,1,4,-0.2,1057,1383
YLH,2007-10,0,0,1.18,632,172960,9.46,10.68,663716,47.9,1,0,0,1,4,-0.2,1125,1198
YLH,2007-11,0,0,1.18,611,172881,9.46,10.68,663716,47.9,1,0,0,1,4,-0.2,901,1129
YLH,2007-12,0,0,1.18,565,172896,9.46,10.68,663716,47.9,1,0,0,1,4,-0.2,974,1117
YLH,2008-01,0,0,1.15,565,172799,9.59,10.79,643980,47.6,1,0,0,1,3.8,-0.4,1083,1351
YLH,2008-02,0,0,1.15,530,172807,9.59,10.79,643980,47.6,1,0,0,1,3.8,-0.4,1430,1326
YLH,2008-03,0,0,1.15,526,172882,9.59,10.79,643980,47.6,1,0,0,1,3.8,-0.4,1347,1345
YLH,2008-04,0,0,1.15,520,172994,9.59,10.79,643980,47.6,1,0,0,1,3.8,-0.4,1737,1596
YLH,2008-05,0,0,1.15,495,172882,9.59,10.79,643980,47.6,1,0,1,0,3.8,-0.4,1720,1740
YLH,2008-06,0,0,1.15,487,172812,9.59,10.79,643980,47.6,1,0,1,0,3.8,-0.4,1512,1715
YLH,2008-07,0,0,1.15,500,172802,9.59,10.79,643980,47.6,1,0,1,0,4.3,0.1,1349,1549
YLH,2008-08,0,0,1.15,427,172656,9.59,10.79,643980,47.6,1,0,1,0,4.3,0.1,1364,1648
YLH,2008-09,0,0,1.15,538,172508,9.59,10.79,643980,47.6,1,0,1,0,4.3,0.1,1224,1534
YLH,2008-10,0,0,1.15,590,172599,9.59,10.79,643980,47.6,1,0,1,0,4.3,0.1,1240,1327
YLH,2008-11,0,0,1.15,676,172606,9.59,10.79,643980,47.6,1,0,1,0,4.3,0.1,1226,1467
YLH,2008-12,0,0,1.15,514,172472,9.59,10.79,643980,47.6,1,0,1,0,4.3,0.1,1358,1801
YLH,2009-01,6000,0,1.09,415,172466,9.72,10.89,615006,47.2,1,0,1,0,5.6,1.4,1017,945
YLH,2009-02,6000,0,1.09,480,172344,9.72,10.89,615006,47.2,1,0,1,0,5.6,1.4,1915,1977
YLH,2009-03,6000,0,1.09,620,172254,9.72,10.89,615006,47.2,1,0,1,0,5.6,1.4,1605,1797
YLH,2009-04,6000,0,1.09,349,172172,9.72,10.89,615006,47.2,1,0,1,0,5.6,1.4,1364,1470
YLH,2009-05,6000,0,1.09,395,172219,9.72,10.89,615006,47.2,1,0,1,0,5.6,1.4,1416,1268
YLH,2009-06,6000,0,1.09,508,172346,9.72,10.89,615006,47.2,1,0,1,0,5.6,1.4,1618,1520
YLH,2009-07,6000,0,1.09,497,172477,9.72,10.89,615006,47.2,1,0,1,0,5.9,1.7,1577,1515
YLH,2009-08,6000,0,1.09,469,172440,9.72,10.89,615006,47.2,1,0,1,0,5.9,1.7,1412,1626
YLH,2009-09,6000,0,1.09,526,172348,9.72,10.89,615006,47.2,1,0,1,0,5.9,1.7,1113,1299
YLH,2009-10,6000,0,1.09,548,172556,9.72,10.89,615006,47.2,1,0,0,1,5.9,1.7,1159,946
YLH,2009-11,6000,0,1.09,515,172627,9.72,10.89,615006,47.2,1,0,0,1,5.9,1.7,1064,1122
YLH,2009-12,6000,0,1.09,644,172713,9.72,10.89,615006,47.2,1,0,0,1,5.9,1.7,1574,1607
YLH,2010-01,6000,0,0.95,432,172738,9.87,11,616480,46.3,1,0,0,1,5.4,1.2,1589,1502
YLH,2010-02,6000,0,0.95,349,172620,9.87,11,616480,46.3,1,0,0,1,5.4,1.2,1139,1089
YLH,2010-03,6000,0,0.95,471,172334,9.87,11,616480,46.3,1,0,0,1,5.4,1.2,1151,1839
YLH,2010-04,6000,0,0.95,418,172185,9.87,11,616480,46.3,1,0,0,1,5.4,1.2,1066,1593
YLH,2010-05,6000,0,0.95,379,171994,9.87,11,616480,46.3,1,0,0,1,5.4,1.2,1060,1631
YLH,2010-06,6000,0,0.95,387,171502,9.87,11,616480,46.3,1,0,0,1,5.4,1.2,1185,2871
YLH,2010-07,6000,0,0.95,403,171443,9.87,11,616480,46.3,1,0,0,1,4.9,0.7,1619,1905
YLH,2010-08,6000,0,0.95,427,171460,9.87,11,616480,46.3,1,0,0,1,4.9,0.7,1804,1700
YLH,2010-09,6000,0,0.95,416,171337,9.87,11,616480,46.3,1,0,0,1,4.9,0.7,1367,1414
YLH,2010-10,6000,0,0.95,413,171333,9.87,11,616480,46.3,1,0,0,1,4.9,0.7,1206,1239
YLH,2010-11,6000,0,0.95,461,171376,9.87,11,616480,46.3,1,0,0,1,4.9,0.7,1063,1144
YLH,2010-12,6000,0,0.95,501,171416,9.87,11,616480,46.3,1,0,0,1,4.9,0.7,1207,1259
YLH,2011-01,6000,0,1.04,397,171183,9.99,11.11,674055,47.4,1,0,0,1,4.4,0.2,974,1306
YLH,2011-02,6000,0,1.04,358,170991,9.99,11.11,674055,47.4,1,0,0,1,4.4,0.2,1057,1235
YLH,2011-03,6000,0,1.04,544,170856,9.99,11.11,674055,47.4,1,0,0,1,4.4,0.2,1372,1610
YLH,2011-04,6000,0,1.04,441,170761,9.99,11.11,674055,47.4,1,0,0,1,4.4,0.2,1139,1360
YLH,2011-05,6000,0,1.04,450,170653,9.99,11.11,674055,47.4,1,0,0,1,4.4,0.2,1214,1421
YLH,2011-06,6000,0,1.04,443,170505,9.99,11.11,674055,47.4,1,0,0,1,4.4,0.2,1210,1628
YLH,2011-07,6000,0,1.04,410,170350,9.99,11.11,674055,47.4,1,0,0,1,4.3,0.1,1110,1498
YLH,2011-08,6000,0,1.04,452,170151,9.99,11.11,674055,47.4,1,0,1,0,4.3,0.1,1346,1571
YLH,2011-09,6000,0,1.04,471,169937,9.99,11.11,674055,47.4,1,0,1,0,4.3,0.1,1134,1357
YLH,2011-10,6000,0,1.04,481,169842,9.99,11.11,674055,47.4,1,0,1,0,4.3,0.1,1066,1201
YLH,2011-11,6000,0,1.04,494,169667,9.99,11.11,674055,47.4,1,0,1,0,4.3,0.1,888,1181
YLH,2011-12,6000,0,1.04,501,169592,9.99,11.11,674055,47.4,1,0,1,0,4.3,0.1,878,1035
YLH,2012-01,8000,0,1.23,412,169520,10.13,11.22,684977,47,1,0,1,0,4.2,0,901,1004
YLH,2012-02,8000,0,1.23,486,169366,10.13,11.22,684977,47,1,0,1,0,4.2,0,1308,1443
YLH,2012-03,8000,0,1.23,516,169269,10.13,11.22,684977,47,1,0,1,0,4.2,0,1382,1484
YLH,2012-04,8000,0,1.23,436,169091,10.13,11.22,684977,47,1,0,1,0,4.2,0,1222,1366
YLH,2012-05,8000,0,1.23,499,168997,10.13,11.22,684977,47,1,0,1,0,4.2,0,1206,1529
YLH,2012-06,8000,0,1.23,504,168884,10.13,11.22,684977,47,1,0,1,0,4.2,0,1045,1250
YLH,2012-07,8000,0,1.23,487,168858,10.13,11.22,684977,47,1,0,1,0,4.3,0.1,1339,1595
YLH,2012-08,8000,0,1.23,533,168742,10.13,11.22,684977,47,1,0,1,0,4.3,0.1,1383,1547
YLH,2012-09,8000,0,1.23,424,168705,10.13,11.22,684977,47,1,0,1,0,4.3,0.1,906,1146
YLH,2012-10,8000,0,1.23,698,168692,10.13,11.22,684977,47,1,0,1,0,4.3,0.1,1111,1110
YLH,2012-11,8000,0,1.23,573,168631,10.13,11.22,684977,47,1,0,1,0,4.3,0.1,923,1090
YLH,2012-12,8000,0,1.23,599,168490,10.13,11.22,684977,47,1,0,1,0,4.3,0.1,901,1001
YLH,2013-01,8000,0,1,588,168347,10.26,11.32,704313,48.1,1,0,1,0,4.1,-0.1,1103,1198
YLH,2013-02,8000,0,1,398,168041,10.26,11.32,704313,48.1,1,0,1,0,4.1,-0.1,877,1022
YLH,2013-03,8000,0,1,427,167892,10.26,11.32,704313,48.1,1,0,1,0,4.1,-0.1,1134,1270
YLH,2013-04,8000,0,1,399,167652,10.26,11.32,704313,48.1,1,0,1,0,4.1,-0.1,1096,1375
YLH,2013-05,8000,0,1,414,167643,10.26,11.32,704313,48.1,1,0,1,0,4.1,-0.1,1410,1333
YLH,2013-06,8000,0,1,325,167573,10.26,11.32,704313,48.1,1,0,0,1,4.1,-0.1,1108,1164
YLH,2013-07,8000,0,1,435,167498,10.26,11.32,704313,48.1,1,0,1,0,4.3,0.1,1227,1339
YLH,2013-08,8000,0,1,361,167392,10.26,11.32,704313,48.1,1,0,1,0,4.3,0.1,1140,1281
YLH,2013-09,8000,0,1,426,167215,10.26,11.32,704313,48.1,1,0,1,0,4.3,0.1,1048,1183
YLH,2013-10,8000,0,1,472,167032,10.26,11.32,704313,48.1,1,0,1,0,4.3,0.1,1072,1170
YLH,2013-11,8000,0,1,416,166908,10.26,11.32,704313,48.1,1,0,1,0,4.3,0.1,862,1114
YLH,2013-12,8000,0,1,465,166733,10.26,11.32,704313,48.1,1,0,0,1,4.3,0.1,997,1073
YLH,2014-01,8000,0,1.08,396,166431,10.38,11.42,730035,49.8,1,0,1,0,3.9,-0.3,837,1075
YLH,2014-02,8000,0,1.08,378,166430,10.38,11.42,730035,49.8,1,0,0,1,3.9,-0.3,1239,1122
YLH,2014-03,8000,0,1.08,443,166276,10.38,11.42,730035,49.8,1,0,0,1,3.9,-0.3,1352,1319
YLH,2014-04,8000,0,1.08,426,166402,10.38,11.42,730035,49.8,1,0,0,1,3.9,-0.3,1757,1340
YLH,2014-05,8000,0,1.08,403,166406,10.38,11.42,730035,49.8,1,0,0,1,3.9,-0.3,1756,1524
YLH,2014-06,8000,0,1.08,449,166452,10.38,11.42,730035,49.8,1,0,0,1,3.9,-0.3,1436,1223
YLH,2014-07,8000,0,1.08,461,166462,10.38,11.42,730035,49.8,1,0,0,1,4,-0.2,1495,1406
YLH,2014-08,8000,0,1.08,413,166344,10.38,11.42,730035,49.8,1,0,0,1,4,-0.2,1110,1249
YLH,2014-09,8000,0,1.08,496,166167,10.38,11.42,730035,49.8,1,0,0,1,4,-0.2,993,1165
YLH,2014-10,8000,0,1.08,541,166094,10.38,11.42,730035,49.8,1,0,0,1,4,-0.2,913,937
YLH,2014-11,8000,0,1.08,430,165927,10.38,11.42,730035,49.8,1,0,0,1,4,-0.2,561,979
YLH,2014-12,8000,0,1.08,502,165629,10.38,11.42,730035,49.8,1,0,1,0,4,-0.2,1259,1950
YLH,2015-01,8000,0,1.04,458,165357,10.49,11.52,732732,48.3,1,0,0,1,3.7,-0.5,997,1444
YLH,2015-02,8000,0,1.04,359,165112,10.49,11.52,732732,48.3,1,0,0,1,3.7,-0.5,815,1183
YLH,2015-03,8000,0,1.04,459,164765,10.49,11.52,732732,48.3,1,0,1,0,3.7,-0.5,1170,1827
YLH,2015-04,8000,0,1.04,366,164561,10.49,11.52,732732,48.3,1,0,1,0,3.7,-0.5,1135,1438
YLH,2015-05,8000,0,1.04,374,164328,10.49,11.52,732732,48.3,1,0,1,0,3.7,-0.5,1070,1459
YLH,2015-06,8000,0,1.04,373,164230,10.49,11.52,732732,48.3,1,0,1,0,3.7,-0.5,1130,1335
YLH,2015-07,8000,0,1.04,444,164059,10.49,11.52,732732,48.3,1,0,1,0,3.9,-0.3,1115,1489
YLH,2015-08,8000,0,1.04,406,163822,10.49,11.52,732732,48.3,1,0,1,0,3.9,-0.3,1089,1381
YLH,2015-09,8000,0,1.04,365,163752,10.49,11.52,732732,48.3,1,0,1,0,3.9,-0.3,915,1163
YLH,2015-10,8000,0,1.04,476,163589,10.49,11.52,732732,48.3,1,0,1,0,3.9,-0.3,886,1084
YLH,2015-11,8000,0,1.04,432,163499,10.49,11.52,732732,48.3,1,0,1,0,3.9,-0.3,713,908
YLH,2015-12,8000,0,1.04,474,163430,10.49,11.52,732732,48.3,1,0,1,0,3.9,-0.3,877,914
YLH,2016-01,8000,0,1.02,416,163207,10.61,11.62,753126,49.9,1,0,1,0,3.8,-0.4,865,1076
YLH,2016-02,8000,0,1.02,350,162990,10.61,11.62,753126,49.9,1,0,1,0,3.8,-0.4,823,1048
YLH,2016-03,8000,0,1.02,410,162689,10.61,11.62,753126,49.9,1,0,1,0,3.8,-0.4,1095,1301
YLH,2016-04,8000,0,1.02,352,162499,10.61,11.62,753126,49.9,1,0,1,0,3.8,-0.4,941,1116
YLH,2016-05,8000,0,1.02,411,162259,10.61,11.62,753126,49.9,1,0,1,0,3.8,-0.4,987,1261
YLH,2016-06,8000,0,1.02,367,162221,10.61,11.62,753126,49.9,1,0,1,0,3.8,-0.4,1006,1021
YLH,2016-07,8000,0,1.02,375,162127,10.61,11.62,753126,49.9,1,0,0,1,3.9,-0.3,985,1210
YLH,2016-08,8000,0,1.02,383,161936,10.61,11.62,753126,49.9,1,0,0,1,3.9,-0.3,1083,1218
YLH,2016-09,8000,0,1.02,387,161753,10.61,11.62,753126,49.9,1,0,0,1,3.9,-0.3,902,1133
YLH,2016-10,8000,0,1.02,439,161636,10.61,11.62,753126,49.9,1,0,0,1,3.9,-0.3,903,1033
YLH,2016-11,8000,0,1.02,409,161398,10.61,11.62,753126,49.9,1,0,0,1,3.9,-0.3,794,1023
YLH,2016-12,8000,0,1.02,475,161012,10.61,11.62,753126,49.9,1,0,0,1,3.9,-0.3,899,1068
YLH,2017-01,8000,0,1,371,160964,10.72,11.71,745074,50.2,1,0,0,1,3.6,-0.6,796,947
YLH,2017-02,8000,0,1,360,160779,10.72,11.71,745074,50.2,1,0,0,1,3.6,-0.6,866,1114
YLH,2017-03,8000,0,1,431,160644,10.72,11.71,745074,50.2,1,0,0,1,3.6,-0.6,1129,1269
YLH,2017-04,8000,0,1,355,160451,10.72,11.71,745074,50.2,1,0,1,0,3.6,-0.6,974,1096
YLH,2017-05,8000,0,1,330,160358,10.72,11.71,745074,50.2,1,0,1,0,3.6,-0.6,1042,1164
YLH,2017-06,8000,0,1,384,160291,10.72,11.71,745074,50.2,1,0,1,0,3.6,-0.6,1081,1089
YLH,2017-07,8000,0,1,348,160174,10.72,11.71,745074,50.2,1,0,1,0,3.8,-0.4,856,1059
YLH,2017-08,8000,0,1,387,160016,10.72,11.71,745074,50.2,1,0,0,1,3.8,-0.4,1179,1312
YLH,2017-09,8000,0,1,368,159874,10.72,11.71,745074,50.2,1,0,0,1,3.8,-0.4,911,1013
YLH,2017-10,8000,0,1,418,159808,10.72,11.71,745074,50.2,1,0,0,1,3.8,-0.4,734,878
YLH,2017-11,8000,0,1,388,159693,10.72,11.71,745074,50.2,1,0,0,1,3.8,-0.4,749,916
YLH,2017-12,8000,0,1,393,159537,10.72,11.71,745074,50.2,1,0,1,0,3.8,-0.4,794,911
YLH,2018-01,8000,0,0.92,401,159429,10.84,11.8,726847,49.8,1,0,1,0,3.6,-0.6,961,1130
YLH,2018-02,8000,0,0.92,314,159177,10.84,11.8,726847,49.8,1,0,0,1,3.6,-0.6,807,874
